,Satellite ID(Fake),Current Official Name of Satellite,Country/Org of UN Registry,Country of Operator/Owner,Users,Class of Orbit,Type of Orbit,Longitude of GEO (degrees),Perigee (km),Apogee (km),Eccentricity,Inclination (degrees),Period (minutes),Launch Mass (kg.),Date of Launch,Expected Lifetime (yrs.),Contractor,Country of Contractor,Launch Site,Launch Vehicle,COSPAR Number,NORAD Number
805,806,Starlink-1868 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088AJ,47154.0
806,807,Starlink-1869 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088AK,47155.0
807,808,Starlink-1870 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088AL,47156.0
808,809,Starlink-1871 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088AM,47157.0
809,810,Starlink-1872 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074D,46742.0
810,811,Starlink-1873 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088AN,47158.0
811,812,Starlink-1874 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088AP,47159.0
812,813,Starlink-1875 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088AQ,47160.0
813,814,Starlink-1876 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088AR,47161.0
814,815,Starlink-1877 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088AS,47162.0
815,816,Starlink-1878 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088AT,47163.0
816,817,Starlink-1879 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088AU,47164.0
817,818,Starlink-1880 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088AV,47165.0
818,819,Starlink-1881 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088AW,47166.0
819,820,Starlink-1882 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074AX,46784.0
820,821,Starlink-1883 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074AY,46785.0
821,822,Starlink-1884 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088AX,47167.0
822,823,Starlink-1885 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088AY,47168.0
823,824,Starlink-1886 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088AZ,47169.0
824,825,Starlink-1887 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088BA,47170.0
825,826,Starlink-1888 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088BB,47171.0
826,827,Starlink-1889 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088BC,47172.0
827,828,Starlink-1890 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088BD,47173.0
828,829,Starlink-1891 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088BE,47174.0
829,830,Starlink-1892 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074E,46743.0
830,831,Starlink-1893 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074AZ,46786.0
831,832,Starlink-1894 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074F,46744.0
832,833,Starlink-1895 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088BF,47175.0
833,834,Starlink-1896 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074X,46760.0
834,835,Starlink-1897 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074Y,46761.0
835,836,Starlink-1898 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074G,46745.0
836,837,Starlink-1899 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074BA,46787.0
837,838,Starlink-1900 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088BG,47176.0
838,839,Starlink-1901 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074Z,46762.0
839,840,Starlink-1902 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074AA,46763.0
840,841,Starlink-1903 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074AB,46764.0
841,842,Starlink-1905 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074H,46746.0
842,843,Starlink-1906 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074AC,46765.0
843,844,Starlink-1907 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088BH,47177.0
844,845,Starlink-1908 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074J,46747.0
845,846,Starlink-1910 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074K,46748.0
846,847,Starlink-1911 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074L,46749.0
847,848,Starlink-1912 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088BJ,47178.0
848,849,Starlink-1913 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088BK,47179.0
849,850,Starlink-1914 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088BL,47180.0
850,851,Starlink-1916 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074AD,46766.0
851,852,Starlink-1917 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074AE,46767.0
852,853,Starlink-1918 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074AF,46768.0
853,854,Starlink-1919 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074AG,46769.0
854,855,Starlink-1920 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074N,46751.0
855,856,Starlink-1921 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074P,46752.0
856,857,Starlink-1922 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074Q,46753.0
857,858,Starlink-1923 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074R,46754.0
858,859,Starlink-1924 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074S,46755.0
859,860,Starlink-1925 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074T,46756.0
860,861,Starlink-1926 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074U,46757.0
861,862,Starlink-1927 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088BM,47181.0
862,863,Starlink-1928 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074V,46758.0
863,864,Starlink-1929 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074BB,46788.0
864,865,Starlink-1930 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074BC,46789.0
865,866,Starlink-1931 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074BD,46790.0
866,867,Starlink-1932 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074AH,46770.0
867,868,Starlink-1933 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074BE,46791.0
868,869,Starlink-1934 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074BF,46792.0
869,870,Starlink-1935 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074AJ,46771.0
870,871,Starlink-1936 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074AK,46772.0
871,872,Starlink-1937 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074AL,46773.0
872,873,Starlink-1939 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074AM,46774.0
873,874,Starlink-1941 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074BG,46793.0
874,875,Starlink-1942 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074BH,46794.0
875,876,Starlink-1943 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074BJ,46795.0
876,877,Starlink-1944 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074BK,46796.0
877,878,Starlink-1945 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074AN,46775.0
878,879,Starlink-1946 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074AP,46776.0
879,880,Starlink-1947 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074BL,46797.0
880,881,Starlink-1948 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074BM,46798.0
881,882,Starlink-1949 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074AQ,46777.0
882,883,Starlink-24 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,549.0,551.0,0.00014450867052023122,53.0,95.7,227.0,2019-05-24,,SpaceX,USA,Cape Canaveral,Falcon 9,2019-029D,44238.0
883,884,Starlink-26 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,538.0,541.0,0.00021709240900209855,53.0,95.7,227.0,2019-05-24,,SpaceX,USA,Cape Canaveral,Falcon 9,2019-029F,44240.0
884,885,Starlink-36 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.7,227.0,2019-05-24,,SpaceX,USA,Cape Canaveral,Falcon 9,2019-029R,44250.0
885,886,Starlink-42 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.7,227.0,2019-05-24,,SpaceX,USA,Cape Canaveral,Falcon 9,2019-029X,44256.0
886,887,Starlink-43 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,478.0,481.0,0.00021899408715964669,53.0,95.7,227.0,2019-05-24,,SpaceX,USA,Cape Canaveral,Falcon 9,2019-029Y,44257.0
887,888,Starlink-48 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,506.0,508.0,0.00014541224371092046,53.0,95.7,227.0,2019-05-24,,SpaceX,USA,Cape Canaveral,Falcon 9,2019-029BG,44289.0
888,889,Starlink-50 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,552.0,0.00028901734104046245,53.0,95.7,227.0,2019-05-24,,SpaceX,USA,Cape Canaveral,Falcon 9,2019-029BC,44285.0
889,890,Starlink-55 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.7,227.0,2019-05-24,,SpaceX,USA,Cape Canaveral,Falcon 9,2019-029AK,44268.0
890,891,Starlink-57 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,549.0,551.0,0.00014450867052023122,53.0,95.7,227.0,2019-05-24,,SpaceX,USA,Cape Canaveral,Falcon 9,2019-029AL,44269.0
891,892,Starlink-58 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,549.0,552.0,0.00021674734484502565,53.0,95.7,227.0,2019-05-24,,SpaceX,USA,Cape Canaveral,Falcon 9,2019-029AM,44270.0
892,893,Starlink-61,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,530.0,533.0,0.00021734405564007825,53.0,95.7,227.0,2019-05-24,,SpaceX,USA,Cape Canaveral,Falcon 9,2019-029Q,44249.0
893,894,Starlink-64 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,546.0,554.0,0.0005780346820809249,53.0,95.7,227.0,2019-05-24,,SpaceX,USA,Cape Canaveral,Falcon 9,2019-029AS,44275.0
894,895,Starlink-66 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,552.0,0.00028901734104046245,53.0,95.7,227.0,2019-05-24,,SpaceX,USA,Cape Canaveral,Falcon 9,2019-029W,44255.0
895,896,Starlink-68 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,549.0,551.0,0.00014450867052023122,53.0,95.7,227.0,2019-05-24,,SpaceX,USA,Cape Canaveral,Falcon 9,2019-029AW,44279.0
896,897,Starlink-70 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,552.0,0.00028901734104046245,53.0,95.7,227.0,2019-05-24,,SpaceX,USA,Cape Canaveral,Falcon 9,2019-029AY,44281.0
897,898,Starlink-71 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,552.0,0.00028901734104046245,53.0,95.7,227.0,2019-05-24,,SpaceX,USA,Cape Canaveral,Falcon 9,2019-029T,44252.0
898,899,Starlink-73 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,552.0,0.00028901734104046245,53.0,95.7,227.0,2019-05-24,,SpaceX,USA,Cape Canaveral,Falcon 9,2019-029BB,44284.0
899,900,Starlink-75,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,546.0,551.0,0.00036135000361350004,53.0,95.7,227.0,2019-05-24,,SpaceX,USA,Cape Canaveral,Falcon 9, 2019-029BD,44286.0
900,901,Starlink-76 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,549.0,551.0,0.00014450867052023122,53.0,95.7,227.0,2019-05-24,,SpaceX,USA,Cape Canaveral,Falcon 9,2019-029BE,44287.0
901,902,Starlink-79 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,552.0,0.00028901734104046245,53.0,95.7,227.0,2019-05-24,,SpaceX,USA,Cape Canaveral,Falcon 9,2019-029BF,44288.0
